timestamp,tvlUSD,tvlETH,wBTC,wETH,DAI
1595808000,970293268,3130079.254,3771.245411,2369551.991,138966732.1
1595721600,883340083,2927002.495,3776.077126,2392037.011,87913488.1
1595635200,814239320,2927759.951,3780.080524,2375597.211,46864451.94
1595548800,763846192,2783391.728,3780.363295,2315920.494,33217737.35
1595462400,689935311,2627224.062,3829.232595,2230623.923,31741779.07
1595376000,643618841,2628732.401,4129.533895,2095927.434,38156264.76
1595289600,626437663,2647665.524,4129.587895,2071519.313,45187976.18
1595203200,654713343,2749856.537,4130.037895,2090545.306,65699753.61
1595116800,650402057,2753141.115,4129.900895,2044762.46,89201476.59
1595030400,642830395,2773091.735,4136.618478,2025800.837,95828537.69
1594944000,628506172,2677798.867,4144.355058,2018719.026,86662898.85
1594857600,632349508,2649139.12,4144.925779,2000629.84,87238987.31
1594771200,633312320,2635287.617,4145.586739,1998852.147,85175161.31
1594684800,634219541,2642251.139,4145.930984,1989547.419,81272770.56
1594598400,630913414,2603852.307,4949.294104,1971846.614,77290999
1594512000,645144596,2692590.134,4951.803576,2026286.994,83907073.28
1594425600,626101680,2593412.642,4950.382752,1968098.4,75223681.09
1594339200,621215341,2566475.278,4948.502309,1954079.764,72124270.02
1594252800,628542855,2552354.645,4947.309365,1954025.918,71280210.41
1594166400,605952037,2530916.536,4946.637034,1946780.677,65395701.34
1594080000,586506195,2436466.413,4948.596216,1904250.765,58200805.61
1593993600,555332862,2422918.246,4324.509228,1912986.627,55814475.09
1593907200,557534467,2409813.568,3584.503203,1921884.729,54034598.57
1593820800,526707604,2318867.676,3379.275335,1883358.186,47446330.68
1593734400,485686617,2135167.789,2723.247065,1786408.188,28319545.48
1593648000,491905599,2112452.113,2691.454393,1758451.169,32117338.61
1593561600,445874136,1963511.256,2691.909585,1765019.144,17567142.53
1593475200,446823725,1959581.287,2691.391606,1766187.061,16313517.81
1593388800,447027186,1974327.294,2691.75236,1778379.106,16893684.02
1593302400,445088269,1996001.027,2667.615682,1790776.592,18704885.53
1593216000,456274676,1974104.08,2669.679254,1771451.764,19586892.47
1593129600,463060030,1972986.919,2657.092643,1769486.791,20036378.78
1593043200,460615597,1952174.601,2665.762492,1761850.773,16912814.21
1592956800,471762095,1941327.908,2665.88623,1747365.158,17895912.41
1592870400,469215786,1940030.538,2664.873233,1756815.514,14813646.67
1592784000,437327152,1903325.726,2654.299396,1726917.173,18022064.72
1592697600,478956217,2081603.794,1998.167983,1900340.093,17803926.87
1592611200,498492186,2168771.747,2001.070106,1960730.517,18110074.5
1592524800,495732665,2145378.738,2698.235199,1936439.479,18101208.84
1592438400,492761689,2115038.583,2705.561769,1918536.164,15147147.4
1592352000,491987998,2093833.247,2703.889627,1911543.629,12205163.13
1592265600,480552605,2081395.552,2704.164199,1906056.167,10010582.59
1592179200,486875402,2092377.85,2704.70836,1922245.773,9528572.58
1592092800,514600046,2166737.036,2706.615579,2006028.54,8764755.54
1592006400,519063002,2178648.487,2713.083419,2011042.613,10467996.38
1591920000,502773710,2176886.517,2693.332295,2009413.774,9794361.482
1591833600,498181442,2028343.48,2693.454931,1862033.396,10001784.36
1591747200,495092062,2029648.104,2693.171286,1862900.67,9882554.52
1591660800,532406239,2161967.997,2691.247346,1997850.162,9528636.041
1591574400,539514739,2213938.771,2696.039731,2009449.344,19205324.56
1591488000,532949447,2210582.965,2695.582373,2005780.468,19187761.96
1591401600,531353259,2212312.678,2687.984051,2005786.168,19531837.5
1591315200,536829474,2216929.482,2692.811119,2009915.337,19321582.47
1591228800,536992001,2210935.445,2684.858528,2008765.956,18963979.96
1591142400,515202147,2171832.674,2683.749617,2009289.473,8837988.03
1591056000,529706079,2169592.787,2681.767906,1998955.555,10484272.85
1590969600,510769240,2205870.179,2659.662433,2035649.213,10158826.53
1590883200,530284638,2179371.355,2648.251166,2000715.136,11322457.76
1590796800,487255358,2219639.933,2647.845528,2018660.247,11484678.8
1590710400,483178173,2209521.552,2639.203025,2000605.085,11688424.99
1590624000,460596388,2220169.613,2639.609062,2002511.335,11711970.65
1590537600,450645745,2218181.458,2635.332967,1995682.623,12062095.65
1590451200,458340358,2219350.949,2636.859324,2001917.504,11558979.21
1590364800,456870949,2219759.737,2636.255749,2001672.404,11611620.15
1590278400,466146521,2225149.272,2628.08792,2003357.236,11922828.63
1590192000,471249204,2250903.726,2634.460604,1999081.711,14539757.8
1590105600,437949432,2178094.355,2632.832868,1996990.575,12039810.83
1590019200,458023606,2177228.721,1126.395896,2001454.285,11790774.69
1589932800,453800984,2123144.868,1124.795135,1991872.755,11752227.04
1589846400,453861822,2118968.309,130.0551596,1993038.707,10544953.04
1589760000,436893108,2115192.97,114.6159007,1982239.648,11209061.8
1589673600,424976043,2116309.163,109.2458719,1978536.172,11497940.47
1589587200,413474863,2119188.473,106.2108778,1980143.77,11853253.4
1589500800,429386426,2116872.54,92.6126315,1981029.558,11977677.09
1589414400,423672683,2116881.598,88.84956031,1976882.471,11948271.65
1589328000,422388560,2202119.598,85.60058043,2039400.64,13996451.83
1589241600,422520162,2261400.996,84.01340503,2089701.72,14993961.72
1589155200,437671113,2323465.058,69.76590763,2156543.92,14343274.05
1589068800,477401029,2280614.48,68.22878696,2130389.767,14697423.88
1588982400,480169493,2277843.895,68.23105302,2129871.487,14742877.57
1588896000,480969511,2278072.803,63.42524067,2126236.833,15035217.12
1588809600,454734880,2288204.499,54.01684378,2125129.136,15513391.14
1588723200,469837803,2288765.603,39.49750531,2125698.459,16297908.22
1588636800,470744111,2273467.164,31.46315229,2116090.687,15736277.19
1588550400,473162855,2248552.274,25.8158571,2089483.105,16467771.94
1588464000,476038099,2232195.906,21.57647894,2092905.417,16317591.83
1588377600,457232101,2149657.268,0,2091232.664,9174261.376
1588291200,447483328,2164159.83,0,2104940.121,9350092.849
1588204800,476885719,2220241.72,0,2159433.273,9700201.372
1588118400,433923806,2211189.391,0,2135782.561,9621572.433
1588032000,434123506,2213334.893,0,2137634.08,9624052.388
1587945600,437940499,2228818.255,0,2159812.648,9779167.895
1587859200,436107370,2245198.569,0,2153892.957,11898294.85
1587772800,420940483,2247173.196,0,2153258.654,12066598.55
1587686400,408022425,2204811.548,0,2107216.492,12471871.37
1587600000,412056194,2240653.583,0,2154685.614,12518981.78
1587513600,388573563,2240133.535,0,2151410.606,12168076.38
1587427200,387637132,2234992.689,0,2152991.688,11340487.99
1587340800,404791019,2221197.426,0,2126987.605,13980869.88
1587254400,408631844,2159445.352,0,2069073.713,14040202.83
1587168000,370939727,2148133.698,0,2043313.333,14897944.02
1587081600,373525792,2152142.153,0,2042896.868,15543095.6
1586995200,337194678,2156803.62,0,2037378.532,16025004.71
1586908800,348587775,2160846.609,0,2039944.187,16607652.66
1586822400,340936654,2165364.586,0,2037208.351,17062663.93
1586736000,345639851,2167564.599,0,2037819.269,17297213.91
1586649600,347011250,2171942.48,0,2043165.807,17274577.58
1586563200,344027630,2173263.613,0,2043338.344,17390184.25
1586476800,365262208,2145572.18,0,2017597.271,18683917.47
1586390400,370906051,2140007.218,0,2011003.025,19097593.05
1586304000,362152315,2194064.673,0,2048589.275,20728696.78
1586217600,400207929,2332485.89,0,2127971.12,27103033.8
1586131200,353340545,2456483.211,0,2200012.767,28523931.23
1586044800,356553301,2460345.715,0,2197479.603,28266178.81
1585958400,348485231,2458796.522,0,2195948.769,27551712.5
1585872000,349949069,2466862.181,0,2197667.748,27087882.82
1585785600,338343484,2479251.733,0,2196482.192,27128596.97
1585699200,334254838,2485350.866,0,2206166.685,27300923.68
1585612800,301928426,2271163.126,0,2185170.874,3421536.107
1585526400,312934181,2479079.308,0,2187247.626,26837783.58
1585440000,324933317,2452882.29,0,2164695.027,27068911.16
1585353600,323643059,2431760.906,0,2133408.249,27573696.89
1585267200,337386294,2405949.469,0,2125298.281,27999003.43
1585180800,320803420,2335323.724,0,2078267.981,21877673.21
1585094400,334022322,2387579.142,0,2070378.961,29481666.19
1585008000,327909699,2385491.772,0,2063380.747,29964355.3
1584921600,299261074,2412034.126,0,2086489.86,28616693.21
1584835200,331331295,2480395.98,0,2092747.66,28840806.13
1584748800,320138942,2389453.217,0,2096421.507,27614267.09
1584662400,326757584,2377110.316,0,2092899.259,28125886.08
1584576000,294250969,2456390.091,0,2127891.434,29419619.39
1584489600,285391459,2446981.557,0,2153023.17,30337996.27
1584403200,284731367,2537034.367,0,2209504.03,32758556.81
1584316800,320091839,2538598.136,0,2198915.569,39191303.56
1584230400,319072323,2571297.631,0,2226825.465,41061783.12
1584144000,358187381,2634311.841,0,2288451.009,42272132.85
1584057600,310466785,2839981.568,0,2333756.251,53979539.46
1583971200,505610307,2570202.862,0,2178793.808,71216100.59
1583884800,522593801,2585689.976,0,2180110.655,74571948.52
1583798400,528948671,2593648.48,0,2194723.169,73444616.15
1583712000,500462507,2483684.898,0,2087274.626,76643972.67
1583625600,584323979,2428611.717,0,2085402.981,76817430.72
1583539200,595335117,2409288.211,0,2073410.061,76178461.47
1583452800,548691272,2385199.409,0,2036698.326,75030850.34
1583366400,545346422,2396916.412,0,2039721.278,74688286.62
1583280000,539340162,2388786.261,0,2040384.246,73378177.14
1583193600,556523217,2375157.77,0,2041221.295,71885464.1
1583107200,526676157,2381749.003,0,2042573.374,69748329.56
1583020800,538727140,2421027.953,0,2076958.143,71227010.69
1582934400,552998084,2406536.768,0,2077284.096,71012810.75
1582848000,554721149,2410782.916,0,2076548.906,71404519.01
1582761600,545357650,2421981.836,0,2072229.198,74169156.08
1582675200,589347619,2372383.943,0,2045625.919,76416119.3
1582588800,620932517,2323501.411,0,2031547.346,71375217.21
1582502400,636023943,2309706.733,0,2031021.796,71159601.87
1582416000,611629976,2309170.446,0,2005591.217,70628387.85
1582329600,615653759,2306942.553,0,2021661.698,70031835.18
1582243200,597333011,2309604.497,0,2020668.796,70235363.06
1582156800,606663218,2335655.725,0,2046842.939,69797860.37
1582070400,726519526,2572661.211,0,2301853.749,70802072.09
1581984000,705157315,2634329.479,0,2337427.136,74159124.06
1581897600,694480352,2679425.719,0,2372124.955,73609306.77
1581811200,704586122,2660421.847,0,2365432.784,72554257.29
1581724800,764067133,2676429.638,0,2403238.377,71070606.06
1581638400,720216017,2685669.601,0,2402138.785,70085039.48
1581552000,713953340,2686661.173,0,2413028.78,66649161.41
1581465600,646402434,2726401.088,0,2427324.502,64222605.48
1581379200,607800335,2729969.165,0,2423084.194,63124992.11
1581292800,621801528,2724809.5,0,2425879.713,62666529.48
1581206400,608769552,2730275.607,0,2428712.018,61921928.57
1581120000,609702651,2735441.927,0,2430447.439,61232892.02
1581033600,583538078,2742061.36,0,2441586.168,57824889.75
1580947200,561711357,2757136.195,0,2454974.502,56298164.29
1580860800,526930338,2786664.223,0,2460518.654,56019011.03
1580774400,520914635,2746715.713,0,2453784.621,50780985.45
1580688000,518343004,2751435.872,0,2455511.764,51433268.8
1580601600,515918954,2811700.659,0,2507697.654,51210977.45
1580515200,505603495,2814067.429,0,2505873.402,51100855.78
1580428800,517144907,2805081.943,0,2504235.008,50410409.47
1580342400,490301771,2821718.295,0,2513861.561,49042472.77
1580256000,495627993,2822482.876,0,2516121.158,48294583.75
1580169600,474876519,2795035.427,0,2495462.137,45829827.26
1580083200,467517444,2779863.503,0,2491956.366,43229814.38
1579996800,449247074,2773986.255,0,2485048.398,42138572.12
1579910400,451042695,2760359.211,0,2482365.981,40744208.87
1579824000,448740781,2748289.938,0,2480017.942,39142445.85
1579737600,463312614,2738901.714,0,2480013.837,38888373.42
1579651200,462326434,2728072.426,0,2476918.249,38028794.12
1579564800,453437651,2712109.881,0,2463702.077,36975995.02
1579478400,460030090,2749731.56,0,2458690.796,43868042.23
1579392000,473402958,2713999.645,0,2441279.572,42980902.37
1579305600,465773043,2742745.513,0,2433858.551,47817232.09
1579219200,449270053,2731955.324,0,2437650.903,43199524.08
1579132800,451437858,2715579.03,0,2433458.093,41727931.81
1579046400,449745213,2711758.897,0,2426546.479,42217317.3
1578960000,395397289,2739916.077,0,2426072.537,40761514.82
1578873600,400337561,2723570.046,0,2424320.146,39019522.18
1578787200,388427882,2716468.858,0,2419242.492,37956980.47
1578700800,393601686,2708889.787,0,2418522.442,37305397.4
1578614400,374972123,2709336.149,0,2416139.881,36082997.33
1578528000,381111407,2703109.49,0,2416843.467,35816850.51
1578441600,384314120,2683945.248,0,2401622.002,35306172.37
1578355200,384347315,2655065.729,0,2391247.401,32771914.73
1578268800,360987698,2644404.791,0,2378519.197,31261247.33
1578182400,357118382,2636727.569,0,2371919.03,30817002.45
1578096000,354542104,2627210.848,0,2368802.515,30206361.99
1578009600,338353012,2627780.46,0,2356655.602,30307369.32
1577923200,347915325,2618858.299,0,2352245.059,29894102.15
1577836800,341262108,2601281.409,0,2344645.153,28810152.24
1577750400,342067850,2576976.42,0,2328920.237,28199223.8
1577664000,349960511,2572293.355,0,2327637.696,27936986.26
1577577600,333093720,2573145.771,0,2320516.256,27775686.28
1577491200,326453068,2562828.293,0,2308002.373,28205060.91
1577404800,321483977,2544593.771,0,2306245.66,26257125.53
1577318400,322899004,2558223.768,0,2315050.925,26149734.48
1577232000,327206295,2538253.782,0,2310285.123,25284823.86
1577145600,327419348,2540892.038,0,2313645.999,25505399.03
1577059200,340047802,2556365.975,0,2334363.347,25224031.43
1576972800,331735523,2553776.159,0,2327555.014,25196189.56
1576886400,331368303,2560014.702,0,2327864.479,25559792.05
1576800000,323586505,2506867.873,0,2330388.626,18526913.45
1576713600,326220628,2445431.994,0,2283672.476,17490886.76
1576627200,299111677,2437152.098,0,2268648.903,17082300.41
1576540800,321120781,2392495.761,0,2228504.163,18085550.91
1576454400,332147737,2306421.339,0,2160331.651,16913710.12
1576368000,330252927,2299010.978,0,2157596.265,16384681.49
1576281600,334460799,2294599.335,0,2156912.138,16160515.26
1576195200,334033909,2287590.118,0,2155212.715,15716607.48
1576108800,331166594,2284853.001,0,2148002.047,15839552.86
1576022400,333477608,2270099.442,0,2148238.393,14135923.9
1575936000,337866946,2282113.786,0,2167103.977,13222670.76
1575849600,343456264,2257946.644,0,2158792.059,10953467.25
1575763200,334401761,2242801.885,0,2153620.111,9518668.008
1575676800,328646938,2199925.952,0,2114067.635,8986551.331
1575590400,325817110,2190661.669,0,2124060.573,6249177.412
1575504000,317150384,2169439.661,0,2118649.84,4119452.296
1575417600,320956855,2163510.988,0,2115258.854,3865472.111
1575331200,324742171,2166681.152,0,2119490.932,3868929.207
1575244800,324961322,2139874.371,0,2098407.771,3963571.215
1575158400,326797354,2135790.824,0,2098950.622,3486773.143
1575072000,331490658,2131087.483,0,2093861.326,3536035.831
1574985600,325905495,2145950.451,0,2108584.49,3611342.925
1574899200,328407603,2130303.6,0,2091549.303,4184130.518
1574812800,316941439,2129267.309,0,2093016.547,3604589.561
1574726400,313746489,2133749.245,0,2098084.092,3459339.456
1574640000,296176311,2088690.487,0,2052813.618,3347381.324
1574553600,320435118,2079937.154,0,2046999.995,3211488.684
1574467200,311380251,2060347.059,0,2045543.796,1018796.719
1574380800,319303907,1975401.553,0,1965575.395,890649.3113
1574294400,339876787,1933755.047,0,1925605.444,731500.1222
1574208000,339763845,1920872.032,0,1913976.21,506363.7081
1574121600,338143727,1886752.187,0,1880745.493,362063.7913
1574035200,349806753,1879569.894,0,1879569.879,0
1573948800,347349173,1881835.372,0,1881835.362,0
1573862400,340619318,1882186.65,0,1882186.653,
1573776000,349079622,1878185.85,0,1878185.852,
1573689600,356140721,1881554.95,0,1881554.95,
1573603200,351790042,1872917.223,0,1872917.226,
1573516800,345372464,1860041.275,0,1860041.278,
1573430400,351279979,1845636.416,0,1845636.416,
1573344000,345660002,1847955.103,0,1847955.106,
1573257600,340665398,1846024.699,0,1846024.7,
1573171200,340922692,1816510.507,0,1816510.51,
1573084800,350740126,1822405.31,0,1822405.314,
1572998400,341279769,1794037.581,0,1794037.586,
1572912000,329330633,1760373.279,0,1760373.283,
1572825600,314872582,1709870.117,0,1709870.118,
1572739200,315167181,1697001.836,0,1697001.837,
1572652800,313347161,1695785.047,0,1695785.051,
1572566400,310454837,1695085.105,0,1695085.107,
1572480000,315840057,1711684.679,0,1711684.682,
1572393600,329545532,1720774.539,0,1720774.539,
1572307200,311959835,1706843.765,0,1706843.771,
1572220800,313043494,1695977.321,0,1695977.324,
1572134400,304901455,1693050.447,0,1693050.449,
1572048000,304213584,1668386.443,193886.4007,1668386.444,
1571961600,269969899,1652303.684,0,1652303.69,
1571875200,269971798,1650194.364,0,1650194.368,
1571788800,271143689,1564410.853,0,1564410.856,
1571702400,275979446,1563445.763,0,1563445.766,
1571616000,278425730,1563223.457,0,1563223.459,
1571529600,274002301,1562602.23,0,1562602.234,
1571443200,273311567,1562583.997,0,1562584,
1571356800,281055307,1559252.743,0,1559252.746,
1571270400,277214616,1559049.637,0,1559049.64,
1571184000,284390431,1559756.656,0,1559756.66,
1571097600,295280625,1559196.457,0,1559196.462,
1571011200,288057310,1562302.365,0,1562302.368,
1570924800,287303456,1560838.029,0,1560838.033,
1570838400,284784357,1562345.606,0,1562345.609,
1570752000,304750643,1573068.926,0,1573068.928,
1570665600,304669379,1567471.21,0,1567471.212,
1570579200,281481695,1542280.944,0,1542280.948,
1570492800,279588809,1540264.483,0,1540264.486,
1570406400,264622330,1531202.002,0,1531202.002,
1570320000,276717696,1531026.314,0,1531026.316,
1570233600,272794936,1536007.523,0,1536007.523,
1570147200,270110120,1529242.598,0,1529242.603,
1570060800,280771638,1536538.27,0,1536538.272,
1569974400,271823242,1533298.973,0,1533298.974,
1569888000,278850782,1531726.35,0,1531726.35,
1569801600,263418302,1529012.665,0,1529012.667,
1569715200,270122949,1528449.89,0,1528449.895,
1569628800,269410548,1529959.384,0,1529959.385,
1569542400,254985249,1525944.039,0,1525944.04,
1569456000,256671871,1498813.845,0,1498813.848,
1569369600,251870168,1506851.14,0,1506851.141,
1569283200,307930635,1517049.143,0,1517049.144,
1569196800,324266832,1520452.159,0,1520452.16,
1569110400,330255737,1520234.473,0,1520234.475,
1569024000,333703793,1520221.37,0,1520221.373,
1568937600,337300821,1519646.878,0,1519646.882,
1568851200,321637864,1520243.248,0,1520243.25,
1568764800,318560794,1521157.454,0,1521157.457,
1568678400,302362048,1515067.635,0,1515067.636,
1568592000,290434284,1510711.49,0,1510711.491,
1568505600,275029846,1445775.356,0,1445775.358,
1568419200,262990558,1442308.643,0,1442308.647,
1568332800,262186903,1442568.93,0,1442568.932,
1568246400,258559875,1441890.893,0,1441890.898,
1568160000,260873552,1440733.153,0,1440733.157,
1568073600,261395476,1439560.943,0,1439560.945,
1567987200,262301734,1435303.606,0,1435303.61,
1567900800,256972337,1432398.757,0,1432398.758,
1567814400,243376067,1432045.113,0,1432045.115,
1567728000,250080647,1430994.776,0,1430994.777,
1567641600,251559950,1432165.955,0,1432165.958,
1567555200,256713006,1431192.541,0,1431192.545,
1567468800,255299470,1425696.487,0,1425696.493,
1567382400,245085567,1424170.882,0,1424170.885,
1567296000,248501051,1427838.721,0,1427838.723,
1567209600,242066075,1428877.132,0,1428877.135,
1567123200,242789094,1430105.99,0,1430105.995,
1567036800,247618903,1423915.486,0,1423915.49,
1566950400,265410910,1407866.062,0,1407866.065,
1566864000,263666400,1397278.219,0,1397278.224,
1566777600,261947037,1396157.323,0,1396157.326,
1566691200,267991387,1396370.295,0,1396370.296,
1566604800,272844383,1395837.637,0,1395837.638,
1566518400,267382446,1398663.211,0,1398663.212,
1566432000,262471990,1399029.849,0,1399029.85,
1566345600,275557789,1399338.762,0,1399338.766,
1566259200,284362466,1399697.116,0,1399697.117,
1566172800,273494485,1399664.713,0,1399664.717,
1566086400,260554862,1399252.79,0,1399252.792,
1566000000,260024532,1400013.633,0,1400013.633,
1565913600,263992599,1398414.022,0,1398414.026,
1565827200,253656259,1357321.591,0,1357321.596,
1565740800,281652497,1348652.064,0,1348652.065,
1565654400,282516009,1338177.383,0,1338177.383,
1565568000,290133651,1336775.023,0,1336775.024,
1565481600,275649750,1334542.484,0,1334542.488,
1565395200,277688378,1318746.156,0,1318746.159,
1565308800,291644833,1314959.344,0,1314959.346,
1565222400,297521485,1314605.36,0,1314605.362,
1565136000,296545452,1311219.721,0,1311219.721,
1565049600,315904268,1354707.612,0,1354707.614,
1564963200,302655596,1358357.327,0,1358357.33,
1564876800,301989146,1358414.583,0,1358414.585,
1564790400,295921181,1358308.919,0,1358308.921,
1564704000,296416945,1359773.132,0,1359773.134,
1564617600,301566744,1379221.331,0,1379221.335,
1564531200,292020892,1387997.966,0,1387997.968,
1564444800,292862178,1387380.634,0,1387380.637,
1564358400,291076759,1378073.852,0,1378073.853,
1564272000,285206684,1375020.172,0,1375020.175,
1564185600,302028789,1374670.197,0,1374670.198,
1564099200,303790893,1383382.937,0,1383382.94,
1564012800,303761361,1400273.641,0,1400273.644,
1563926400,299136946,1408830.34,0,1408830.343,
1563840000,318154409,1463586.388,0,1463586.388,
1563753600,348654439,1547237.237,0,1547237.241,
1563667200,353040736,1541999.284,0,1541999.285,
1563580800,342543086,1547238.294,0,1547238.296,
1563494400,355708024,1575183.881,0,1575183.883,
1563408000,332958014,1574641.825,0,1574641.83,
1563321600,306925671,1545368.667,0,1545368.669,
1563235200,343599053,1504967.163,0,1504967.164,
1563148800,340556647,1504956.679,0,1504956.683,
1563062400,404873544,1503987.905,10006.97939,1503987.907,
1562976000,413792480,1506452.891,0,1506452.892,
1562889600,407058995,1514525.412,0,1514525.412,
1562803200,435236930,1508411.07,0,1508411.072,
1562716800,465215066,1510880.017,0,1510880.019,
1562630400,473719648,1514206.962,0,1514206.963,
1562544000,462840780,1514035.918,0,1514035.919,
1562457600,436233445,1513070.809,0,1513070.81,
1562371200,436272687,1519214.009,0,1519214.011,
1562284800,430478268,1518281.198,0,1518281.2,
1562198400,459976932,1522749.469,0,1522749.472,
1562112000,443010195,1518822.665,0,1518822.667,
1562025600,445586978,1512309.863,0,1512309.863,
1561939200,436091572,1503142.052,0,1503142.052,
1561852800,478360920,1501446.704,0,1501446.705,
1561766400,467660028,1503488.275,0,1503488.278,
1561680000,447878992,1518028.037,0,1514383.745,
1561593600,505436193,1515005.674,0,1515005.675,
1561507200,492278239,1558286.344,0,1558286.347,
1561420800,496596445,1596516.46,0,1596516.461,
1561334400,494477569,1603520.346,0,1603520.346,
1561248000,503590366,1623280.682,0,1623280.685,
1561161600,481008203,1625796.671,0,1625796.673,
1561075200,441867224,1626784.567,0,1626784.568,
1560988800,438410076,1632873.016,0,1632873.019,
1560902400,432321448,1633620.949,0,1633620.953,
1560816000,447238282,1636197.71,0,1636197.712,
1560729600,440008078,1641270.014,0,1641270.014,
1560643200,438592003,1635073.08,0,1635073.081,
1560556800,431638025,1639526.057,0,1639526.06,
1560470400,417561940,1639233.463,0,1639233.466,
1560384000,431780047,1645942.313,0,1645942.313,
1560297600,402625986,1644713.995,0,1644713.996,
1560211200,406458426,1645580.672,0,1645580.673,
1560124800,381551064,1647812.844,0,1647812.845,
1560038400,401254057,1646643.372,0,1646643.375,
1559952000,410732538,1647411.11,0,1647411.114,
1559865600,409754630,1647387.247,0,1647387.251,
1559779200,405503657,1647518.21,0,1647518.214,
1559692800,397214320,1646688.998,0,1646689.002,
1559606400,409850450,1636913.691,0,1636913.692,
1559520000,441636307,1641587.581,0,1641587.583,
1559433600,434179928,1641325.853,0,1641325.855,
1559347200,439986575,1643396.612,0,1643396.615,
1559260800,417024968,1636675.699,0,1636675.702,
1559174400,441581063,1640162.92,0,1640162.923,
1559088000,445690230,1643582.365,0,1643582.368,
1559001600,465286644,1714015.487,0,1714015.488,
1558915200,469582697,1760187.034,0,1760187.036,
1558828800,441256173,1760869.041,0,1760869.042,
1558742400,440331919,1766131.554,0,1766131.557,
1558656000,431264212,1759185.038,0,1759185.039,
1558569600,429151005,1760547.28,0,1760547.282,
1558483200,450779531,1772977.506,0,1772977.509,
1558396800,451326228,1790977.095,0,1790977.096,
1558310400,469983782,1804506.746,0,1804506.746,
1558224000,422201615,1806055.589,0,1806055.593,
1558137600,440177577,1806523.75,0,1806523.753,
1558051200,478626003,1809823.803,0,1809823.806,
1557964800,478311023,1932491.709,0,1932491.713,
1557878400,426465422,1967182.167,0,1967182.171,
1557792000,384742019,1968392.607,0,1968392.61,
1557705600,371850903,1976878.804,0,1976878.808,
1557619200,375296223,1959055.296,0,1959055.3,
1557532800,340948414,1969889.15,0,1969889.151,
1557446400,340200871,1984604.311,0,1984604.315,
1557360000,343356058,1994516.747,0,1994516.748,
1557273600,340329273,1995714.965,0,1995714.971,
1557187200,348968518,1999704.991,0,1999704.996,
1557100800,330787379,2014048.825,0,2014048.828,
1557014400,334300116,2015312.973,0,2015312.974,
1556928000,342484909,2018178.603,0,2018178.607,
1556841600,331918565,2029958.81,0,2029958.814,
1556755200,329651059,2035511.324,0,2035511.327,
1556668800,336852364,2037701.071,0,2037701.076,
1556582400,319474405,2042152.934,0,2042152.936,
1556496000,325034818,2042445.758,0,2042445.765,
1556409600,327440630,2047015.691,0,2047015.693,
1556323200,326483844,2063480.243,0,2063480.244,
1556236800,320492565,2078690.913,0,2078690.916,
1556150400,346650581,2092289.842,0,2092289.847,
1556064000,356782855,2096502.85,0,2096502.851,
