timestamp,tvlUSD,tvlETH,wBTC,wETH,DAI
1555977600,359581512,2097908.471,0,2097908.476,
1555891200,357285849,2097979.149,0,2097979.153,
1555804800,365126340,2098909.749,0,2098909.753,
1555718400,372258477,2137819.313,0,2137819.317,
1555632000,374262032,2143539.702,0,2143539.707,
1555545600,361512368,2164485.499,0,2164485.5,
1555459200,361305438,2164801.905,0,2164801.906,
1555372800,347563743,2168208.004,0,2168208.008,
1555286400,368582605,2185099.627,0,2185099.631,
1555200000,359246324,2183470.03,0,2183470.033,
1555113600,360820063,2192635.288,0,2192635.289,
1555027200,363516417,2199929.902,0,2199929.902,
1554940800,392823245,2214461.046,0,2214461.047,
1554854400,387121662,2195812.036,0,2195812.038,
1554768000,398303961,2199845.14,0,2199845.144,
1554681600,386616440,2202064.362,0,2202064.367,
1554595200,362320266,2178976.822,0,2178976.823,
1554508800,363449773,2184324.617,0,2184324.617,
1554422400,342710509,2168093.307,0,2168093.311,
1554336000,348377361,2161418.048,0,2161418.052,
1554249600,358725144,2175014.515,0,2175014.517,
1554163200,308004920,2171342.404,0,2171342.404,
1554076800,309137114,2170906.699,0,2170906.705,
1553990400,310971005,2170221.265,0,2170221.269,
1553904000,312511842,2164059.567,0,2164059.569,
1553817600,300486021,2171298.656,0,2171298.66,
1553731200,304906521,2174331.605,0,2174331.609,
1553644800,292283007,2176506.121,0,2176506.124,
1553558400,291376989,2175104.427,0,2175104.432,
1553472000,296402030,2176066.588,0,2176066.59,
1553385600,300094283,2178701.053,0,2178701.058,
1553299200,297942858,2178581.881,0,2178581.882,
1553212800,298190949,2198886.137,0,2198886.141,
1553126400,310038772,2211088.09,0,2211088.091,
1553040000,308770555,2214043.848,0,2214043.852,
1552953600,306726515,2214631.877,0,2214631.882,
1552867200,309127818,2212164.148,0,2212164.154,
1552780800,308564102,2177894.565,0,2177894.567,
1552694400,300408403,2182724.718,0,2182724.722,
1552608000,288780286,2173077.628,0,2173077.633,
1552521600,288534712,2170576.333,0,2170576.335,
1552435200,291602328,2170144.586,0,2170144.592,
1552348800,289360621,2166846.046,0,2166846.05,
1552262400,294906101,2162702.413,0,2162702.414,
1552176000,298742471,2161042.18,0,2161042.183,
1552089600,291130979,2165830.821,0,2165830.825,
1552003200,298372549,2167617.501,0,2167617.504,
1551916800,300234603,2167915.395,0,2167915.398,
1551830400,297264208,2155181.672,0,2155181.672,
1551744000,272355791,2154202.254,0,2154202.256,
1551657600,279231398,2128125.89,0,2128125.891,
1551571200,285378345,2132713.138,0,2132713.139,
1551484800,289584850,2126954.462,0,2126954.469,
1551398400,287439574,2109029.085,0,2109029.089,
1551312000,286020068,2104016.978,0,2104016.982,
1551225600,288116847,2101202.21,0,2101202.21,
1551139200,291168045,2094432.779,0,2094432.786,
1551052800,277950650,2083275.746,0,2083275.753,
1550966400,332429429,2084458.421,0,2084458.423,
1550880000,309469884,2076421.659,0,2076421.665,
1550793600,302116100,2064198.552,0,2064198.555,
1550707200,307826633,2062766.421,0,2062766.426,
1550620800,298303629,2065814.605,0,2065814.607,
1550534400,301962641,2060756.439,0,2060756.444,
1550448000,276763920,2061095.621,0,2061095.624,
1550361600,253326835,2055223.39,0,2055223.397,
1550275200,250355718,2051759.695,0,2051759.696,
1550188800,247742415,2049999.297,0,2049999.302,
1550102400,250577143,2048705.282,0,2048705.288,
1550016000,250602692,2043567.577,1350542.323,2043567.578,
1549929600,246357789,2040061.187,0,2040061.188,
1549843200,257965003,2054188.589,0,2054188.591,
1549756800,245956461,2058902.235,0,2058902.239,
1549670400,243419179,2037151.05,0,2037151.055,
1549584000,213954531,2051337.785,0,2051337.786,
1549497600,214018477,2048023.703,0,2048023.703,
1549411200,216886585,2028304.358,0,2028304.359,
1549324800,216550306,2025727.839,0,2025727.845,
1549238400,215913780,2013933.215,0,2013933.217,
1549152000,223161354,2010462.649,0,2010462.649,
1549065600,214341106,2002626.422,0,2002626.426,
1548979200,213828467,2000453.429,0,2000453.435,
1548892800,217645907,1996018.956,0,1996018.963,
1548806400,208365810,1989172.411,0,1989172.412,
1548720000,210170626,1976030.707,0,1976030.713,
1548633600,220499775,1964013.316,0,1964013.32,
1548547200,228282493,1962369.922,0,1962369.922,
1548460800,227166658,1959684.765,0,1959684.768,
1548374400,230422972,1957714.291,0,1957714.298,
1548288000,227190196,1932382.376,0,1932382.381,
1548201600,229482928,1926485.292,0,1926485.295,
1548115200,225607279,1932893.069,0,1932893.075,
1548028800,228053623,1925965.907,0,1925965.911,
1547942400,236164412,1891585.198,0,1891585.201,
1547856000,227385130,1885917.973,0,1885917.974,
1547769600,232591922,1879986.437,0,1879986.443,
1547683200,232114410,1885269.737,0,1885269.74,
1547596800,227494258,1876705.643,0,1876705.645,
1547510400,242989347,1872894.612,0,1872894.614,
1547424000,213951626,1835549.296,0,1835549.303,
1547337600,229265210,1822023.444,0,1822023.445,
1547251200,231176519,1817997.161,0,1817997.162,
1547164800,232828607,1819542.099,0,1819542.106,
1547078400,273991015,1812469.505,0,1812469.508,
1546992000,273002991,1806770.291,0,1806770.294,
1546905600,276372453,1817163.87,0,1817163.876,
1546819200,289405312,1824634.714,0,1824634.719,
1546732800,285978041,1830493.766,0,1830493.766,
1546646400,289343960,1854293.514,0,1854293.519,
1546560000,278776160,1865472.163,0,1865472.165,
1546473600,292359794,1867278.495,0,1867278.499,
1546387200,266423182,1867539.478,0,1867539.484,
1546300800,249290972,1867487.992,0,1867487.995,
1546214400,263671316,1865642.935,0,1865642.941,
1546128000,255940054,1864093.62,0,1864093.627,
1546041600,257227764,1840891.462,0,1840891.469,
1545955200,213967753,1833171.29,0,1833171.294,
1545868800,242308681,1827227.818,0,1827227.824,
1545782400,237516094,1813238.369,14383.30222,1813238.374,
1545696000,253774938,1801483.197,14320.06555,1801483.2,
1545609600,235435843,1789570.105,14464.76479,1789570.111,
1545523200,208518631,1761732.266,14177.5437,1761732.269,
1545436800,187002950,1708725.786,14286.57334,1708725.795,
1545350400,196249656,1685559.186,14209.58451,1685559.188,
1545264000,168057718,1670055.828,14034.07738,1670055.838,
1545177600,168567652,1645525.693,13897.23738,1645525.697,
1545091200,156397696,1638701.76,13845.5236,1638701.761,
1545004800,139932518,1638745.966,13800.54878,1638745.975,
1544918400,138013163,1637749.65,13697.09453,1637749.662,
1544832000,137295901,1636423.135,13613.72192,1636423.136,
1544745600,141224608,1634733.279,13500.42324,1634733.28,
1544659200,147988820,1634874.282,13424.7709,1634874.291,
1544572800,143596158,1630847.905,13363.18593,1630847.909,
1544486400,147252489,1623511.455,13356.22983,1623511.458,
1544400000,152721106,1617465.643,13229.2611,1617465.645,
1544313600,145692425,1593311.734,13515.85115,1593311.74,
1544227200,147928505,1580263.914,13630.13638,1580263.925,
1544140800,135178560,1494841.977,13616.96955,1494841.984,
1544054400,155530593,1531265.068,13470.11079,1531265.07,
1543968000,167050432,1521129.412,13884.36859,1521129.42,
1543881600,163354005,1509322.785,13641.28301,1509322.79,
1543795200,174087714,1501144.382,13836.06688,1501144.389,
1543708800,176351452,1488197.907,13752.72323,1488197.908,
1543622400,167827770,1486912.111,13771.27647,1486912.12,
1543536000,174453797,1484965.926,13855.25738,1484965.935,
1543449600,181518715,1477203.084,13785.36878,1477203.089,
1543363200,162269478,1472366.192,13770.91858,1472366.196,
1543276800,154557309,1419389.375,13905.61244,1419389.379,
1543190400,162330473,1391245.055,13898.54423,1391245.06,
1543104000,153038541,1357446.7,13800.11967,1357446.704,
1543017600,165291961,1339806.768,13665.00795,1339806.771,
1542931200,167515516,1341949.179,13610.62344,1341949.179,
1542844800,179427443,1314486.762,13613.55905,1314486.764,
1542758400,167750337,1283083.502,13457.95031,1283083.507,
1542672000,179255493,1209388.025,12923.26391,1209388.027,
1542585600,200973716,1131927.435,12928.29245,1131927.439,
1542499200,197174675,1131756.83,12876.28518,1131756.834,
1542412800,196587570,1124385.553,12922.94771,1124385.553,
1542326400,196771286,1083840.738,12916.81501,1083840.742,
1542240000,187424063,1025744.653,12589.79262,1025744.657,
1542153600,207404517,1004720.811,12327.92559,1004720.815,
1542067200,209490543,993741.0132,11821.22199,993741.0149,
1541980800,209931453,991645.9754,11534.29481,991645.9767,
1541894400,210108750,991546.7202,13100.91957,991546.7241,
1541808000,207113114,989126.0996,13053.49821,989126.1042,
1541721600,208458790,986600.3597,12462.18101,986600.3625,
1541635200,212354038,973922.3904,12736.46898,973922.3947,
1541548800,213764298,973647.4516,12704.3098,973647.4545,
1541462400,198595472,947045.6462,12928.83429,947045.6487,
1541376000,199727880,945188.9641,12863.83234,945188.9669,
1541289600,188300637,944004.7977,12888.14198,944004.801,
1541203200,189602836,943203.8404,12869.94885,943203.8436,
1541116800,187145613,941707.9102,12712.67461,941707.9153,
1541030400,186039929,940307.9555,11967.77308,940307.9604,
1540944000,184167159,938574.8599,11931.57218,938574.8615,
1540857600,183351615,937045.1014,10925.97725,937045.1041,
1540771200,189569112,930491.8863,10799.58243,930491.8889,
1540684800,188050120,927314.5619,10596.21126,927314.5659,
1540598400,188165603,925237.7588,10427.87364,925237.7616,
1540512000,185674033,922695.5871,10351.72909,922695.589,
1540425600,186661713,919833.0114,10291.81604,919833.0138,
1540339200,186108059,913637.9921,10553.70124,913637.9954,
1540252800,179387580,881078.4872,10843.3292,881078.4921,
1540166400,179958897,878834.2872,10797.05479,878834.2911,
1540080000,180227101,878813.6386,10914.00574,878813.6405,
1539993600,178196645,878421.7934,10475.93009,878421.7967,
1539907200,177635861,877257.4498,10395.12896,877257.4514,
1539820800,181623951,874874.5231,10294.86916,874874.5261,
1539734400,183488574,872840.7097,10265.4293,872840.7103,
1539648000,183822602,872023.7287,10255.18281,872023.73,
1539561600,167676458,859923.3704,10187.85991,859923.3728,
1539475200,171247808,858600.1905,9866.288165,858600.1931,
1539388800,168185755,858221.9472,9512.185635,858221.9481,
1539302400,160901961,847610.8149,9491.816655,847610.8159,
1539216000,186316170,827116.0881,9523.233622,827116.092,
1539129600,187922644,826069.9108,9399.605591,826069.9126,
1539043200,189114514,824639.2273,9301.290725,824639.2308,
1538956800,185398053,821617.7842,8984.959486,821617.7846,
1538870400,183159357,815418.7383,8459.395224,815418.742,
1538784000,185770695,815141.2681,8362.825241,815141.2687,
1538697600,179683009,810258.879,8244.021933,810258.8817,
1538611200,177350870,806250.2614,8339.154942,806250.2625,
1538524800,181062778,803224.1061,8305.563746,803224.1089,
1538438400,185157767,801895.916,10405.49796,801895.9163,
1538352000,186439694,801546.4058,10361.27811,801546.4089,
1538265600,185600475,802353.774,10357.27199,802353.7771,
1538179200,177718068,802121.6285,10307.32589,802121.631,
1538092800,183680100,801781.396,12241.61926,801781.3983,
1538006400,171672854,801423.1548,12860.75464,801423.1558,
1537920000,175222337,799371.9754,12831.82354,799371.9791,
1537833600,177646611,779425.2852,12880.02527,779425.2889,
1537747200,189848012,776315.7309,12881.62792,776315.7347,
1537660800,186564009,774831.834,12881.18549,774831.8374,
1537574400,191255653,772157.3459,12954.35904,772157.3493,
1537488000,173513138,771992.9614,13141.27073,771992.9636,
1537401600,161824283,771399.9571,13145.58984,771399.9585,
1537315200,160579966,770574.2406,15067.98615,770574.2407,
1537228800,150831897,769393.4758,16014.93996,769393.4774,
1537142400,165088892,749994.9664,16062.51151,749994.9697,
1537056000,165728437,747804.5167,16214.83102,747804.521,
1536969600,155402514,744015.4833,16617.97984,744015.4876,
1536883200,156030338,738535.2298,16647.33786,738535.2324,
1536796800,134686022,735868.5571,16651.08007,735868.5606,
1536710400,131190148,708561.4259,17208.3306,708561.4283,
1536624000,131430479,666719.8245,17672.01001,666719.825,
1536537600,123685759,631081.9889,17629.38914,631081.9898,
1536451200,116485958,591990.4355,17773.00063,591990.4379,
1536364800,115873338,538595.0451,17740.26309,538595.048,
1536278400,113124951,492790.3424,14996.16728,492790.3466,
1536192000,116527277,510480.0324,14989.23452,510480.0338,
1536105600,143796210,504141.2544,15109.38186,504141.2571,
1536019200,144948557,501604.17,15118.6374,501604.1712,
1535932800,147905561,501340.7938,15108.99198,501340.7939,
1535846400,147874307,500657.865,15369.93892,500657.8657,
1535760000,140765731,499789.5651,15382.35209,499789.5661,
1535673600,142082671,500026.9963,15339.59626,500026.9994,
1535587200,144287471,499835.3518,15325.13967,499835.3521,
1535500800,147658500,499605.8197,14895.97557,499605.8203,
1535414400,143706423,498945.9864,14899.59832,498945.9872,
1535328000,136310700,496940.2114,0,496940.2125,
1535241600,137828550,496572.0925,0,496572.0951,
1535155200,139707152,496524.6899,0,496524.6908,
1535068800,135650509,491790.2657,0,491790.2665,
1534982400,131694911,487109.4504,0,487109.4528,
1534896000,135535408,482109.3729,0,482109.3756,
1534809600,129506891,478308.8012,0,478308.803,
1534723200,142706094,476290.281,0,476290.2843,
1534636800,139997011,474807.5666,0,474807.5695,
1534550400,150487943,473873.2972,0,473873.2989,
1534464000,135959221,474055.8612,0,474055.8628,
1534377600,133272442,473874.4204,0,473874.4212,
1534291200,130869238,470228.2994,0,470228.3013,
1534204800,132090826,465059.4163,0,465059.4171,
1534118400,138778002,436120.807,0,436120.8083,
1534032000,137330226,431869.6374,0,431869.6375,
1533945600,135403296,408382.4828,0,408382.4852,
1533859200,145849421,401225.3336,0,401225.3358,
1533772800,139214942,391526.1186,0,391526.1213,
1533686400,134952295,357073.3317,0,357073.3329,
1533600000,144790817,357552.3324,0,357552.3337,
1533513600,145637794,356274.2649,0,356274.2662,
1533427200,144702145,355612.1624,0,355612.1641,
1533340800,148211569,354895.7641,0,354895.7662,
1533254400,144849379,352577.414,0,352577.4149,
1533168000,147599621,351536.478,0,351536.4783,
1533081600,151178453,349974.4265,0,349974.4279,
1532995200,158773828,347761.1442,0,347761.1461,
1532908800,161801107,347063.7216,0,347063.7221,
1532822400,162969261,347816.1584,0,347816.1588,
1532736000,163255853,347582.135,0,347582.136,
1532649600,160169035,346663.7123,0,346663.7124,
1532563200,163301661,346469.9064,0,346469.9069,
1532476800,165953627,346212.7655,0,346212.7675,
1532390400,155555596,345963.5612,0,345963.5614,
1532304000,158077425,345411.1767,0,345411.1772,
1532217600,159124675,345142.8835,0,345142.8854,
1532131200,154773419,344829.8258,0,344829.8264,
1532044800,160907126,343341.7817,0,343341.7836,
1531958400,163583853,341489.7877,0,341489.789,
1531872000,169759133,340157.7626,0,340157.7626,
1531785600,162613946,339621.0313,0,339621.0328,
1531699200,152249103,338617.2835,0,338617.2841,
1531612800,146674885,338163.1507,0,338163.1524,
1531526400,145474137,336387.4971,0,336387.4993,
1531440000,144713809,335833.0255,0,335833.0266,
1531353600,149418285,335326.8363,0,335326.8376,
1531267200,144266138,333416.8527,0,333416.854,
1531180800,155948321,330763.3855,0,330763.3875,
1531094400,160580465,330283.3563,0,330283.3571,
1531008000,159554704,328423.4984,0,328423.5004,
1530921600,153890385,327475.124,0,327475.1242,
1530835200,153522009,328354.206,0,328354.2076,
1530748800,152994670,327478.4777,0,327478.4787,
1530662400,151109510,327225.6004,252706.4007,327225.6015,
1530576000,155285884,325833.8243,0,325833.8251,
1530489600,146445036,324022.117,0,324022.1184,
1530403200,146839093,323854.9944,0,323854.9964,
1530316800,140414716,322599.6324,0,322599.6343,
1530230400,110810164,263394.7326,0,263394.7336,
1530144000,111603544,252639.6016,0,252639.6035,
1530057600,107156285,249264.4281,0,249264.4301,
1529971200,113807394,248049.0704,0,248049.0724,
1529884800,112778067,247727.7694,0,247727.7708,
1529798400,109479709,230882.1734,0,230882.1743,
1529712000,106858260,231214.8607,0,231214.8624,
1529625600,120773730,229721.4022,0,229721.4031,
1529539200,122773906,228987.4403,0,228987.4405,
1529452800,122428299,227371.7133,0,227371.7145,
1529366400,117361025,226727.6336,0,226727.6336,
1529280000,112436745,226303.7296,0,226303.7306,
1529193600,112593063,226445.1611,0,226445.1629,
1529107200,110318369,226289.4484,0,226289.4502,
1529020800,117338718,225725.1755,0,225725.1765,
1528934400,107104462,224867.6506,0,224867.6526,
1528848000,109509152,221440.8671,0,221440.8682,
1528761600,115584700,217612.1623,0,217612.1624,
1528675200,113484801,216272.7517,0,216272.7527,
1528588800,128117095,215921.623,0,215921.6233,
1528502400,129525456,216037.7883,0,216037.7898,
1528416000,130336433,215631.7137,0,215631.7153,
1528329600,130443831,215147.338,0,215147.3384,
1528243200,130137438,213971.4535,0,213971.4536,
1528156800,126308158,213607.343,0,213607.3439,
1528070400,131911828,213094.4025,0,213094.4041,
1527984000,125701924,212862.8927,0,212862.8938,
1527897600,122725201,211956.9627,0,211956.9643,
1527811200,122353528,211966.6823,0,211966.684,
1527724800,116927883,209879.1697,0,209879.1705,
1527638400,118710852,209477.4166,0,209477.4174,
1527552000,101555507,198338.9782,0,198338.9787,
1527465600,109359124,191979.3624,0,191979.3625,
1527379200,110594941,188805.8949,0,188805.8966,
1527292800,109781754,187734.9283,0,187734.9298,
1527206400,112389532,186489.1182,0,186489.1191,
1527120000,106793110,185080.1719,0,185080.1724,
1527033600,121859574,190072.9567,0,190072.9576,
1526947200,130876406,187843.7931,0,187843.7937,
1526860800,133981533,187347.4558,0,187347.4566,
1526774400,130427089,187381.7815,0,187381.7816,
1526688000,129461462,186659.547,0,186659.548,
1526601600,124461623,186205.5071,0,186205.5086,
1526515200,130959734,185309.015,0,185309.0161,
1526428800,130540565,184995.9824,0,184995.9832,
1526342400,134202962,184494.2495,0,184494.2503,
1526256000,134393483,184267.2594,0,184267.2602,
1526169600,125493564,183566.7369,0,183566.7372,
1526083200,123245281,181831.3382,0,181831.3395,
1525996800,130456345,180280.4541,0,180280.4552,
1525910400,134359487,178843.1416,0,178843.1419,
1525824000,132981696,177832.9424,0,177832.9426,
1525737600,131407543,174653.4949,0,174653.4962,
1525651200,136946199,173264.0836,0,173264.084,
1525564800,140987452,172653.9047,0,172653.905,
1525478400,135688800,173030.5156,0,173030.5167,
1525392000,134329607,172709.0013,0,172709.002,
1525305600,119568477,174110.2557,0,174110.2557,
1525219200,116718211,173995.9318,0,173995.9321,
1525132800,117070334,174721.4107,0,174721.4108,
1525046400,122075199,177097.6759,0,177097.6759,
1524960000,120779492,176831.5598,0,176831.561,
1524873600,113112968,175881.5897,0,175881.5907,
1524787200,110401997,166919.153,0,166919.1542,
1524700800,102248528,165552.4886,0,165552.4889,
1524614400,113612617,161519.2167,0,161519.2177,
1524528000,104270107,161877.4269,0,161877.4275,
1524441600,101516839,163386.347,0,163386.3473,
1524355200,99075555,163715.2453,0,163715.2462,
1524268800,100636891,163061.8646,0,163061.8658,
1524182400,92131363,162417.5637,0,162417.564,
1524096000,85105842,161865.8793,0,161865.881,
1524009600,79851246,158740.5244,0,158740.5251,
1523923200,80768224,157852.1782,0,157852.1791,
1523836800,83572112,156455.2044,0,156455.2047,
1523750400,78503607,156135.9753,0,156135.9759,
1523664000,77154044,155879.3519,0,155879.3521,
1523577600,75788629,153433.8071,0,153433.8074,1.00156212
1523491200,62964438,146296.2383,0,146296.2393,1.001591512
1523404800,59709438,143653.1649,0,143653.1656,1.003309249
1523318400,56577256,141790.5268,0,141790.5286,1.000488541
1523232000,55980569,139699.9626,0,139699.9633,1.003603617
1523145600,53318482,138496.7583,0,138496.7594,1.005372536
1523059200,51370854,138708.9348,0,138708.9351,1.00350856
1522972800,52570548,137824.8905,0,137824.8906,1.003981562
1522886400,51684598,136497.0236,0,136497.026,1.005306968
1522800000,56060688,134783.9492,0,134783.9503,1.01
1522713600,51728100,134470.469,0,134470.4699,1.01
1522627200,49408695,130417.5663,0,130417.5686,1
1522540800,50014192,126917.0249,0,126917.0263,1
1522454400,50857961,129136.8382,0,129136.84,1
1522368000,44415394,115677.1382,1300612.797,115677.1397,1.01
1522281600,47381630,106253.5151,0,106253.5171,1
1522195200,46763513,104201.4194,0,104201.4207,1
1522108800,49153918,101110.6225,0,101110.6236,1
1522022400,51903960,99248.44637,0,99248.44782,1
1521936000,51533602,99070.69227,0,99070.69259,1.01
1521849600,53821634,98965.93483,0,98965.93601,1
1521763200,53242672,98617.62952,0,98617.62997,1
1521676800,54819546,97907.78161,0,97907.78308,1
1521590400,54184958,97180.54773,0,97180.54881,1
1521504000,53549182,96389.49149,0,96389.49323,1
1521417600,49646854,92386.8659,0,92386.86684,1
1521331200,52580308,95637.07597,0,95637.07726,1
1521244800,56639904,94316.52707,0,94316.52846,1
1521158400,56241897,92100.18177,0,92100.1832,1.002951613
1521072000,53955302,87996.90451,0,87996.90497,1.001238439
1520985600,57724978,83664.23851,0,83664.23991,1.001280161
1520899200,58347958,83712.9957,0,83712.99693,1.002860465
1520812800,59920266,83179.84647,0,83179.84727,1.005018355
1520726400,56012185,82093.19214,0,82093.19353,1.005223864
1520640000,59413054,81750.58341,0,81750.58471,1.00762668
1520553600,56995058,81557.82952,0,81557.83026,1.007048172
1520467200,62164474,82761.27168,0,82761.27199,1.006867257
1520380800,65697637,80546.35812,0,80546.35845,1.008748672
1520294400,68355730,80459.20878,0,80459.20884,1.008885183
1520208000,69634555,80509.82172,0,80509.82246,1.008483654
1520121600,68631561,80209.85333,0,80209.85377,1.007386723
1520035200,68568645,80141.00631,0,80141.00736,1.008042821
1519948800,68913354,79225.3219,0,79225.32236,1.008672461
1519862400,67861854,79696.83382,0,79696.83482,0.998374076
1519776000,68499277,78591.16901,0,78591.16996,1.0000409
1519689600,67804094,78149.5286,0,78149.5296,1.006207553
1519603200,62911668,74869.88623,0,74869.88697,1.007020361
1519516800,60925577,73096.95017,0,73096.95133,1.01520339
1519430400,62316468,72910.34047,0,72910.34048,1.007953086
1519344000,57727468,71745.89926,0,71745.89944,1.005532003
1519257600,60337310,71813.88734,0,71813.88764,1.006414424
1519171200,63315672,71501.12025,0,71501.12093,0.996785736
1519084800,67097585,71396.35983,0,71396.36034,0.997638359
1518998400,65413835,71576.5784,0,71576.57867,1.010081054
1518912000,69573571,71373.61353,0,71373.61407,1.007151885
1518825600,67580212,72053.2796,0,72053.28052,1.00771656
1518739200,66744082,71926.3775,0,71926.37755,1.008417473
1518652800,60356395,65596.93406,0,65596.93453,1.008729902
1518566400,54141957,64378.83566,0,64378.83574,1.006505005
1518480000,54751778,63276.37065,0,63276.37178,1.005927965
1518393600,50810778,62638.87718,0,62638.87823,1.007705634
1518307200,52493275,61684.94929,0,61684.94988,1.010820546
1518220800,53485173,60940.65242,0,60940.65265,1.006830042
1518134400,43446862,53404.04646,0,53404.04657,1.01003326
1518048000,40003708,53206.32565,0,53206.32593,1.007768086
1517961600,41310648,52614.30536,0,52614.30567,1.006924153
1517875200,34472007,49596.44198,0,49596.4424,1.012309262
1517788800,35787994,43309.04228,0,43309.04325,1.012551761
1517702400,40362907,41573.95635,0,41573.95641,1.010275044
1517616000,37483666,40855.46775,0,40855.46808,1.007463935
1517529600,39840808,38824.00725,0,38824.00765,1.012921988
1517443200,42563260,38300.76758,0,38300.7684,1.010244178
1517356800,40799294,38353.49183,0,38353.49256,1.015543885
1517270400,44334427,37894.61596,0,37894.61631,1.005975178
1517184000,45743460,37142.39548,0,37142.39592,1.012452443
1517097600,41189194,37138.16316,0,37138.16325,1.015187847
1517011200,38940603,37136.51128,0,37136.51219,1.008789525
1516924800,38795638,37076.4051,0,37076.40522,1.010984413
1516838400,39966586,37647.14537,0,37647.14605,1.0172993
1516752000,36899711,37481.42268,0,37481.42327,1.017398477
1516665600,37032274,37041.53438,0,37041.53466,1.015341376
1516579200,38511645,36709.57211,0,36709.57274,1.013999421
1516492800,41833858,36361.4585,1350542.323,36361.45863,1.007195845
1516406400,37567835,36214.84827,0,36214.84921,1.01422567
1516320000,36785883,36314.87902,0,36314.87948,1.008676914
1516233600,37226983,36322.55147,0,36322.55244,1.011644244
1516147200,33626966,32017.7537,0,32017.75381,1.014317865
1516060800,41437425,32405.90052,0,32405.90113,1.013804003
1515974400,44042660,32399.07899,0,32399.07943,1.023841279
1515888000,44832533,32369.5925,0,32369.59314,1.018954733
1515801600,40605219,32199.27601,0,32199.2761,1.01337436
1515715200,38007531,33359.83832,0,33359.8385,1.027458645
1515628800,41691798,33381.21157,0,33381.21195,1.034690193
1515542400,43666194,33869.71704,0,33869.71748,1.027799536
1515456000,38346735,33752.66039,0,33752.66063,1.031177301
1515369600,37440773,33496.55379,0,33496.55456,1.039738499
1515283200,33570675,33356.85754,0,33356.8584,1.04175277
1515196800,31303741,32367.66619,0,32367.66653,1.032585788
1515110400,30806805,32605.65922,0,32605.65981,1.030477678
1515024000,27178901,28882.99787,0,28882.99873,1.027051754
1514937600,23440218,27193.77473,0,27193.77576,1.021212824
1514851200,20294331,26838.3181,0,26838.31856,1.028545335
1514764800,19831931,26760.48928,0,26760.49024,1.023869279
1514678400,18353968,26485.18449,0,26485.18568,1.014731018
1514592000,19503672,26370.56787,0,26370.56847,1.009450545
1514505600,18837350,26283.81867,0,26283.81948,1.014719647
1514419200,19482374,26330.02311,0,26330.02368,1.022279339
1514332800,17761816,23574.29391,0,23574.29399,1.017255033
1514246400,17246500,23849.46207,0,23849.46269,1.024808669
1514160000,16046106,23734.03443,0,23734.03464,1.015276859
1514073600,14470177,20658.69596,0,20658.69617,1.013906422
1513987200,12387117,18830.84325,0,18830.84419,1.017005515
1513900800,12349795,15644.73201,0,15644.73269,1.013550978
1513814400,11334684,14183.06994,0,14183.07062,1.014962707
1513728000,5070350,6240.430769,0,6240.431314,1.005024456
1513641600,1906982,2425.661117,0,2425.662,1.007399674
1513555200,0,0,0,,1.002120536